STATEFP10,COUNTYFP10,TRACTCE10,id,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geo_id,census_tra,county,estimate,error,year,tract_area,WHPWeigh_1,TOT_POP_19,CNTY_AREA
06,071,007106,6071007106,71.06,Census Tract,G5020,S,2812424,0,34.0256962,-117.3235789,1400000US06071007106,71.06,San Bernardino County,3973,272,2017,2812428.366,1.28238768953,2149031,52072543118
06,071,007107,6071007107,71.07,Census Tract,G5020,S,2488747,19737,34.0385957,-117.3231362,1400000US06071007107,71.07,San Bernardino County,3311,455,2017,2508485.867,1.28238768953,2149031,52072543118
06,071,007108,6071007108,71.08,Census Tract,G5020,S,2569424,168572,34.0594186,-117.3061493,1400000US06071007108,71.08,San Bernardino County,2306,279,2017,2737991.393,1.28238768953,2149031,52072543118
06,071,010420,6071010420,104.2,Census Tract,G5020,S,97382252,0,34.1711569,-116.2970601,1400000US06071010420,104.2,San Bernardino County,3854,521,2017,97382272.64,1.28238768953,2149031,52072543118
06,071,010803,6071010803,108.03,Census Tract,G5020,S,5826577,0,34.2344335,-117.2680269,1400000US06071010803,108.03,San Bernardino County,3037,669,2017,5826578.1,1.28238768953,2149031,52072543118
06,071,011205,6071011205,112.05,Census Tract,G5020,S,2834707,42781,34.2412057,-116.9082131,1400000US06071011205,112.05,San Bernardino County,1442,221,2017,2877490.193,1.28238768953,2149031,52072543118
06,071,000113,6071000113,1.13,Census Tract,G5020,S,5788835,81690,33.9707113,-117.7041071,1400000US06071000113,1.13,San Bernardino County,11410,767,2017,5870521.267,1.28238768953,2149031,52072543118
06,071,010419,6071010419,104.19,Census Tract,G5020,S,68062819,0,34.1074567,-116.3126193,1400000US06071010419,104.19,San Bernardino County,4734,797,2017,68062860.59,1.28238768953,2149031,52072543118
06,071,002703,6071002703,27.03,Census Tract,G5020,S,1960642,0,34.16513,-117.4256197,1400000US06071002703,27.03,San Bernardino County,5646,362,2017,1960640.854,1.28238768953,2149031,52072543118
06,071,009201,6071009201,92.01,Census Tract,G5020,S,33825506,8669,34.3550726,-117.6226567,1400000US06071009201,92.01,San Bernardino County,4286,597,2017,33834170.65,1.28238768953,2149031,52072543118
06,071,004603,6071004603,46.03,Census Tract,G5020,S,4265989,0,34.1566319,-117.3081225,1400000US06071004603,46.03,San Bernardino County,5529,735,2017,4265987.506,1.28238768953,2149031,52072543118
06,071,009116,6071009116,91.16,Census Tract,G5020,S,20278064,0,34.5770874,-117.4107046,1400000US06071009116,91.16,San Bernardino County,7273,510,2017,20278065.09,1.28238768953,2149031,52072543118
06,071,010901,6071010901,109.01,Census Tract,G5020,S,13142417,625581,34.261789,-117.2161238,1400000US06071010901,109.01,San Bernardino County,4209,858,2017,13767998.91,1.28238768953,2149031,52072543118
06,071,011403,6071011403,114.03,Census Tract,G5020,S,9928495,0,34.2429713,-116.8254601,1400000US06071011403,114.03,San Bernardino County,3365,544,2017,9928487.6,1.28238768953,2149031,52072543118
06,071,011101,6071011101,111.01,Census Tract,G5020,S,81682393,3311,34.1730842,-117.1403551,1400000US06071011101,111.01,San Bernardino County,3363,625,2017,81685726.04,1.28238768953,2149031,52072543118
06,071,025000,6071025000,250,Census Tract,G5020,S,2578358960,18684,35.4026962,-116.6442496,1400000US06071025000,250,San Bernardino County,9053,934,2017,2578378252,1.28238768953,2149031,52072543118
06,071,012400,6071012400,124,Census Tract,G5020,S,8578395,404481,34.0741411,-117.2947858,1400000US06071012400,124,San Bernardino County,3342,246,2017,8982870.506,1.28238768953,2149031,52072543118
06,067,007202,6067007202,72.02,Census Tract,G5020,S,10698919,0,38.6830968,-121.4247441,1400000US06067007202,72.02,Sacramento County,3845,539,2017,10698926.92,0.62902469776,1524553,2575386474
06,067,009322,6067009322,93.22,Census Tract,G5020,S,5097771,0,38.4461508,-121.3896619,1400000US06067009322,93.22,Sacramento County,13878,781,2017,5097771.961,0.62902469776,1524553,2575386474
06,053,011900,6053011900,119,Census Tract,G5020,S,20863840,3083922,36.5852187,-121.9452821,1400000US06053011900,119,Monterey County,4439,432,2017,23947754.13,1.40152050513,433410,9767427572
06,053,012600,6053012600,126,Census Tract,G5020,S,1623704,92710,36.6045157,-121.911505,1400000US06053012600,126,Monterey County,2499,372,2017,1716415.219,1.40152050513,433410,9767427572
06,053,012800,6053012800,128,Census Tract,G5020,S,4326370,0,36.5895988,-121.9095446,1400000US06053012800,128,Monterey County,5287,396,2017,4326365.382,1.40152050513,433410,9767427572
06,053,013200,6053013200,132,Census Tract,G5020,S,42570839,34615,36.5622513,-121.8056041,1400000US06053013200,132,Monterey County,4162,291,2017,42605561.33,1.40152050513,433410,9767427572
06,053,013300,6053013300,133,Census Tract,G5020,S,5535976,403212,36.5941325,-121.8548464,1400000US06053013300,133,Monterey County,5955,618,2017,5939185.427,1.40152050513,433410,9767427572
06,053,014000,6053014000,140,Census Tract,G5020,S,2640741,362509,36.6151532,-121.8487991,1400000US06053014000,140,Monterey County,2605,226,2017,3003245.48,1.40152050513,433410,9767427572
06,053,014301,6053014301,143.01,Census Tract,G5020,S,10408964,1630751,36.7171425,-121.8036184,1400000US06053014301,143.01,Monterey County,3167,307,2017,12039684.52,1.40152050513,433410,9767427572
06,087,121401,6087121401,1214.01,Census Tract,G5020,S,1184747,0,36.9820909,-121.9871042,1400000US06087121401,1214.01,Santa Cruz County,2881,275,2017,1184745.949,2.59032621011,273962,1572539419
06,087,122201,6087122201,1222.01,Census Tract,G5020,S,8632531,2066146,36.9740179,-121.878407,1400000US06087122201,1222.01,Santa Cruz County,6821,710,2017,10698716.75,2.59032621011,273962,1572539419
06,087,120500,6087120500,1205,Census Tract,G5020,S,146170219,28806,37.1638931,-122.0937661,1400000US06087120500,1205,Santa Cruz County,5558,411,2017,146199025.2,2.59032621011,273962,1572539419
06,087,100300,6087100300,1003,Census Tract,G5020,S,5444335,45778,36.9944,-122.0430824,1400000US06087100300,1003,Santa Cruz County,3329,291,2017,5490115.856,2.59032621011,273962,1572539419
06,087,121200,6087121200,1212,Census Tract,G5020,S,32579760,0,37.0305507,-121.9940534,1400000US06087121200,1212,Santa Cruz County,6656,531,2017,32579760.61,2.59032621011,273962,1572539419
06,087,121100,6087121100,1211,Census Tract,G5020,S,19147684,0,37.043376,-121.9607654,1400000US06087121100,1211,Santa Cruz County,3475,416,2017,19147680.43,2.59032621011,273962,1572539419
06,087,121000,6087121000,1210,Census Tract,G5020,S,74299881,0,37.0900611,-121.9116714,1400000US06087121000,1210,Santa Cruz County,3546,260,2017,74299885.77,2.59032621011,273962,1572539419
06,087,122001,6087122001,1220.01,Census Tract,G5020,S,31384842,0,37.0237015,-121.9240389,1400000US06087122001,1220.01,Santa Cruz County,5390,333,2017,31384843.72,2.59032621011,273962,1572539419
06,087,120600,6087120600,1206,Census Tract,G5020,S,34475527,336609,37.0960709,-122.0465656,1400000US06087120600,1206,Santa Cruz County,4901,430,2017,34812133.25,2.59032621011,273962,1572539419
06,087,100200,6087100200,1002,Census Tract,G5020,S,2439266,0,36.9847453,-122.0105639,1400000US06087100200,1002,Santa Cruz County,6187,528,2017,2439264.83,2.59032621011,273962,1572539419
06,087,121300,6087121300,1213,Census Tract,G5020,S,3916483,0,36.9968265,-121.9775807,1400000US06087121300,1213,Santa Cruz County,4158,425,2017,3916482.027,2.59032621011,273962,1572539419
06,087,123300,6087123300,1233,Census Tract,G5020,S,73086691,415920,36.9339389,-121.6753872,1400000US06087123300,1233,Santa Cruz County,1826,312,2017,73502603.16,2.59032621011,273962,1572539419
06,087,100100,6087100100,1001,Census Tract,G5020,S,3296648,0,36.9957923,-121.9990253,1400000US06087100100,1001,Santa Cruz County,2194,234,2017,3296646.425,2.59032621011,273962,1572539419
06,087,120200,6087120200,1202,Census Tract,G5020,S,291805058,12756439,37.1015002,-122.1775926,1400000US06087120200,1202,Santa Cruz County,4407,433,2017,304561590.6,2.59032621011,273962,1572539419
06,087,120301,6087120301,1203.01,Census Tract,G5020,S,49747764,330392,37.0987675,-122.0917337,1400000US06087120301,1203.01,Santa Cruz County,5289,485,2017,50078163,2.59032621011,273962,1572539419
06,087,100800,6087100800,1008,Census Tract,G5020,S,1887462,0,36.9739622,-122.0156066,1400000US06087100800,1008,Santa Cruz County,7126,595,2017,1887463.2,2.59032621011,273962,1572539419
06,087,122400,6087122400,1224,Census Tract,G5020,S,106094828,174881,37.001101,-121.7979629,1400000US06087122400,1224,Santa Cruz County,7519,613,2017,106269712.5,2.59032621011,273962,1572539419
06,087,121800,6087121800,1218,Census Tract,G5020,S,1860810,521221,36.9786137,-121.9456803,1400000US06087121800,1218,Santa Cruz County,4419,419,2017,2382035.528,2.59032621011,273962,1572539419
06,087,120700,6087120700,1207,Census Tract,G5020,S,21781153,32681,37.019641,-122.0632867,1400000US06087120700,1207,Santa Cruz County,3998,534,2017,21813830.03,2.59032621011,273962,1572539419
06,087,120302,6087120302,1203.02,Census Tract,G5020,S,3455936,0,37.0799722,-122.0885921,1400000US06087120302,1203.02,Santa Cruz County,3026,311,2017,3455930.891,2.59032621011,273962,1572539419
06,087,120400,6087120400,1204,Census Tract,G5020,S,26826647,0,37.1289134,-122.1354489,1400000US06087120400,1204,Santa Cruz County,5160,460,2017,26826645.95,2.59032621011,273962,1572539419
06,087,122002,6087122002,1220.02,Census Tract,G5020,S,51734207,0,37.0227535,-121.8654863,1400000US06087122002,1220.02,Santa Cruz County,3368,340,2017,51734211.2,2.59032621011,273962,1572539419
06,081,610302,6081610302,6103.02,Census Tract,G5020,S,24002080,9472939,37.5152736,-122.2136716,1400000US06081610302,6103.02,San Mateo County,3073,385,2017,33474993.54,0.8212942123,767423,1919043677
06,081,611300,6081611300,6113,Census Tract,G5020,S,1760374,4125,37.451725,-122.2251406,1400000US06081611300,6113,San Mateo County,5350,328,2017,1764502.082,0.8212942123,767423,1919043677
06,081,604400,6081604400,6044,Census Tract,G5020,S,2002307,30068,37.6067243,-122.3911489,1400000US06081604400,6044,San Mateo County,4966,337,2017,2032373.349,0.8212942123,767423,1919043677
06,081,604600,6081604600,6046,Census Tract,G5020,S,1414069,0,37.6002396,-122.4181704,1400000US06081604600,6046,San Mateo County,2994,156,2017,1414071.366,0.8212942123,767423,1919043677
06,081,605000,6081605000,6050,Census Tract,G5020,S,4076771,0,37.5815455,-122.3898347,1400000US06081605000,6050,San Mateo County,8446,430,2017,4076774.57,0.8212942123,767423,1919043677
06,071,007200,6071007200,72,Census Tract,G5020,S,9412649,0,34.0763612,-117.2622655,1400000US06071007200,72,San Bernardino County,6602,642,2017,9412646.756,1.28238768953,2149031,52072543118
06,081,604900,6081604900,6049,Census Tract,G5020,S,1533203,0,37.5892881,-122.3981706,1400000US06081604900,6049,San Mateo County,3329,207,2017,1533200.007,0.8212942123,767423,1919043677
06,081,605200,6081605200,6052,Census Tract,G5020,S,942040,0,37.58342,-122.3766385,1400000US06081605200,6052,San Mateo County,3718,193,2017,942037.957,0.8212942123,767423,1919043677
06,013,355115,6013355115,3551.15,Census Tract,G5020,S,2370894,0,37.76316,-121.9127566,1400000US06013355115,3551.15,Contra Costa County,7772,420,2017,2370894.233,1.20197693925,1142251,2082117208
06,013,339002,6013339002,3390.02,Census Tract,G5020,S,2210030,0,37.9062702,-122.0630121,1400000US06013339002,3390.02,Contra Costa County,7097,572,2017,2210032.267,1.20197693925,1142251,2082117208
06,071,004507,6071004507,45.07,Census Tract,G5020,S,1889465,0,34.1689665,-117.3017361,1400000US06071004507,45.07,San Bernardino County,5720,469,2017,1889465.207,1.28238768953,2149031,52072543118
06,013,351102,6013351102,3511.02,Census Tract,G5020,S,2474241,0,37.8725668,-122.0807768,1400000US06013351102,3511.02,Contra Costa County,3584,264,2017,2474242.467,1.20197693925,1142251,2082117208
06,013,351103,6013351103,3511.03,Census Tract,G5020,S,3013902,0,37.8644359,-122.0638053,1400000US06013351103,3511.03,Contra Costa County,1872,135,2017,3013902.38,1.20197693925,1142251,2082117208
06,071,004509,6071004509,45.09,Census Tract,G5020,S,2112436,0,34.1770826,-117.302481,1400000US06071004509,45.09,San Bernardino County,5130,458,2017,2112431.487,1.28238768953,2149031,52072543118
06,071,002018,6071002018,20.18,Census Tract,G5020,S,2603039,0,34.143308,-117.5845688,1400000US06071002018,20.18,San Bernardino County,5500,398,2017,2603041.478,1.28238768953,2149031,52072543118
06,073,013302,6073013302,133.02,Census Tract,G5020,S,1399724,0,32.6155222,-117.0486683,1400000US06073013302,133.02,San Diego County,4872,399,2017,1399723.658,1.12232908256,3316073,11721774884
06,083,002209,6083002209,22.09,Census Tract,G5020,S,1098382,0,34.97297,-120.4307367,1400000US06083002209,22.09,Santa Barbara County,3605,370,2017,1098384.068,1.62609164167,444829,9810078287
06,083,002303,6083002303,23.03,Census Tract,G5020,S,1314499,0,34.9641603,-120.4445191,1400000US06083002303,23.03,Santa Barbara County,6215,643,2017,1314499.696,1.62609164167,444829,9810078287
06,083,001901,6083001901,19.01,Census Tract,G5020,S,419555676,1266126,34.7435494,-120.1899733,1400000US06083001901,19.01,Santa Barbara County,7314,519,2017,420821882.1,1.62609164167,444829,9810078287
06,083,001903,6083001903,19.03,Census Tract,G5020,S,23474557,17747,34.6246014,-120.1375946,1400000US06083001903,19.03,Santa Barbara County,6339,365,2017,23492306.98,1.62609164167,444829,9810078287
06,083,001905,6083001905,19.05,Census Tract,G5020,S,323726455,180279,34.70434,-120.0260903,1400000US06083001905,19.05,Santa Barbara County,2595,315,2017,323906678.1,1.62609164167,444829,9810078287
06,083,001906,6083001906,19.06,Census Tract,G5020,S,273816017,7043859,34.5630379,-120.020725,1400000US06083001906,19.06,Santa Barbara County,5675,562,2017,280859872.7,1.62609164167,444829,9810078287
06,037,121210,6037121210,1212.1,Census Tract,G5020,S,1997365,29714,34.241882,-118.4049441,1400000US06037121210,1212.1,Los Angeles County,3095,241,2017,2027077.178,0.50591068734,10081570,12300987365
06,037,121900,6037121900,1219,Census Tract,G5020,S,1687532,0,34.2178665,-118.3832004,1400000US06037121900,1219,Los Angeles County,3624,332,2017,1687529.036,0.50591068734,10081570,12300987365
06,037,122120,6037122120,1221.2,Census Tract,G5020,S,719822,0,34.2107757,-118.3719094,1400000US06037122120,1221.2,Los Angeles County,4703,503,2017,719825.48,0.50591068734,10081570,12300987365
06,037,122200,6037122200,1222,Census Tract,G5020,S,1704850,0,34.2143169,-118.3594491,1400000US06037122200,1222,Los Angeles County,3957,429,2017,1704851.548,0.50591068734,10081570,12300987365
06,037,401304,6037401304,4013.04,Census Tract,G5020,S,10592159,994226,34.088083,-117.8147951,1400000US06037401304,4013.04,Los Angeles County,5826,443,2017,11586394.59,0.50591068734,10081570,12300987365
06,037,460401,6037460401,4604.01,Census Tract,G5020,S,5365485,66953,34.2173074,-118.1809076,1400000US06037460401,4604.01,Los Angeles County,875,76,2017,5432438.264,0.50591068734,10081570,12300987365
06,037,910002,6037910002,9100.02,Census Tract,G5020,S,72485418,233719,34.5346329,-117.9074722,1400000US06037910002,9100.02,Los Angeles County,7884,919,2017,72719132.54,0.50591068734,10081570,12300987365
06,037,143902,6037143902,1439.02,Census Tract,G5020,S,2522502,4486,34.1358007,-118.4214241,1400000US06037143902,1439.02,Los Angeles County,2931,246,2017,2526987.553,0.50591068734,10081570,12300987365
06,037,141700,6037141700,1417,Census Tract,G5020,S,3244104,0,34.1379864,-118.4376485,1400000US06037141700,1417,Los Angeles County,3003,223,2017,3244104.355,0.50591068734,10081570,12300987365
06,037,311500,6037311500,3115,Census Tract,G5020,S,1494639,1603,34.1648374,-118.3382685,1400000US06037311500,3115,Los Angeles County,5682,485,2017,1496239.471,0.50591068734,10081570,12300987365
06,037,920040,6037920040,9200.4,Census Tract,G5020,S,2960454,0,34.435608,-118.4274646,1400000US06037920040,9200.4,Los Angeles County,3478,364,2017,2960456.806,0.50591068734,10081570,12300987365
06,037,910201,6037910201,9102.01,Census Tract,G5020,S,14560453,4465,34.615092,-118.1350954,1400000US06037910201,9102.01,Los Angeles County,3863,353,2017,14564914.67,0.50591068734,10081570,12300987365
06,073,000500,6073000500,5,Census Tract,G5020,S,1108252,0,32.7604852,-117.1518944,1400000US06073000500,5,San Diego County,3282,272,2017,1108253.041,1.12232908256,3316073,11721774884
06,073,013604,6073013604,136.04,Census Tract,G5020,S,3597361,0,32.7537863,-116.9177769,1400000US06073013604,136.04,San Diego County,6836,556,2017,3597363.041,1.12232908256,3316073,11721774884
06,073,018603,6073018603,186.03,Census Tract,G5020,S,4586229,281806,33.211386,-117.3578942,1400000US06073018603,186.03,San Diego County,6698,855,2017,4868028.318,1.12232908256,3316073,11721774884
06,073,018609,6073018609,186.09,Census Tract,G5020,S,1315947,0,33.2501756,-117.3150563,1400000US06073018609,186.09,San Diego County,6399,585,2017,1315949.525,1.12232908256,3316073,11721774884
06,073,017034,6073017034,170.34,Census Tract,G5020,S,2668903,0,32.9901249,-117.0909022,1400000US06073017034,170.34,San Diego County,5231,353,2017,2668904.92,1.12232908256,3316073,11721774884
06,073,017035,6073017035,170.35,Census Tract,G5020,S,2335760,0,32.9749586,-117.0988796,1400000US06073017035,170.35,San Diego County,3287,253,2017,2335758.789,1.12232908256,3316073,11721774884
06,073,017036,6073017036,170.36,Census Tract,G5020,S,990808,0,32.9598083,-117.122536,1400000US06073017036,170.36,San Diego County,3556,248,2017,990809.346,1.12232908256,3316073,11721774884
06,073,017037,6073017037,170.37,Census Tract,G5020,S,3170497,0,32.949383,-117.1190687,1400000US06073017037,170.37,San Diego County,5741,312,2017,3170496.179,1.12232908256,3316073,11721774884
06,073,008505,6073008505,85.05,Census Tract,G5020,S,2952507,0,32.8402995,-117.1850043,1400000US06073008505,85.05,San Diego County,6571,577,2017,2952505.967,1.12232908256,3316073,11721774884
06,073,016502,6073016502,165.02,Census Tract,G5020,S,2102969,0,32.8145361,-116.9431653,1400000US06073016502,165.02,San Diego County,7645,670,2017,2102969.878,1.12232908256,3316073,11721774884
06,073,009506,6073009506,95.06,Census Tract,G5020,S,1523977,0,32.8247352,-117.0924729,1400000US06073009506,95.06,San Diego County,4512,269,2017,1523977.029,1.12232908256,3316073,11721774884
06,073,013303,6073013303,133.03,Census Tract,G5020,S,1382343,0,32.6077635,-117.0502304,1400000US06073013303,133.03,San Diego County,5321,594,2017,1382341.793,1.12232908256,3316073,11721774884
06,073,008365,6073008365,83.65,Census Tract,G5020,S,2300052,0,32.9411206,-117.1442816,1400000US06073008365,83.65,San Diego County,3152,186,2017,2300052.541,1.12232908256,3316073,11721774884
06,073,013314,6073013314,133.14,Census Tract,G5020,S,15916885,1675770,32.6089489,-116.9542549,1400000US06073013314,133.14,San Diego County,20534,1377,2017,17592656.08,1.12232908256,3316073,11721774884
06,073,013310,6073013310,133.1,Census Tract,G5020,S,8503031,0,32.6261903,-116.9977853,1400000US06073013310,133.1,San Diego County,29528,1872,2017,8503029.812,1.12232908256,3316073,11721774884
06,073,013313,6073013313,133.13,Census Tract,G5020,S,18899045,0,32.6047516,-116.9927271,1400000US06073013313,133.13,San Diego County,15935,987,2017,18899046.55,1.12232908256,3316073,11721774884
06,107,003002,6107003002,30.02,Census Tract,G5020,S,6974548,0,36.1909171,-119.3660695,1400000US06107003002,30.02,Tulare County,3251,344,2017,6974550.229,1.32675905403,461898,12531102331
06,107,002006,6107002006,20.06,Census Tract,G5020,S,20376287,0,36.3125252,-119.3867632,1400000US06107002006,20.06,Tulare County,4387,414,2017,20376319.85,1.32675905403,461898,12531102331
06,107,001003,6107001003,10.03,Census Tract,G5020,S,34601268,39512,36.3512901,-119.3547493,1400000US06107001003,10.03,Tulare County,23255,1597,2017,34640784.05,1.32675905403,461898,12531102331
06,083,002306,6083002306,23.06,Census Tract,G5020,S,23457866,504954,34.9700367,-120.467047,1400000US06083002306,23.06,Santa Barbara County,9513,841,2017,23962815.29,1.62609164167,444829,9810078287
06,083,002305,6083002305,23.05,Census Tract,G5020,S,1308766,0,34.9714322,-120.4444646,1400000US06083002305,23.05,Santa Barbara County,6794,547,2017,1308766.556,1.62609164167,444829,9810078287
06,083,002013,6083002013,20.13,Census Tract,G5020,S,7226483,9757,34.883598,-120.4779852,1400000US06083002013,20.13,Santa Barbara County,2636,270,2017,7236238.849,1.62609164167,444829,9810078287
06,083,002011,6083002011,20.11,Census Tract,G5020,S,18393321,132746,34.9053343,-120.4616815,1400000US06083002011,20.11,Santa Barbara County,6037,866,2017,18526062.38,1.62609164167,444829,9810078287
06,083,001601,6083001601,16.01,Census Tract,G5020,S,4225137,0,34.4052646,-119.5173821,1400000US06083001601,16.01,Santa Barbara County,5788,396,2017,4225131.141,1.62609164167,444829,9810078287
06,037,123020,6037123020,1230.2,Census Tract,G5020,S,565646,0,34.2047368,-118.3664946,1400000US06037123020,1230.2,Los Angeles County,3521,341,2017,565648.648,0.50591068734,10081570,12300987365
06,037,113321,6037113321,1133.21,Census Tract,G5020,S,1048366,17,34.2533539,-118.5918392,1400000US06037113321,1133.21,Los Angeles County,6309,422,2017,1048383.459,0.50591068734,10081570,12300987365
06,037,113322,6037113322,1133.22,Census Tract,G5020,S,1786815,0,34.2536782,-118.5721365,1400000US06037113322,1133.22,Los Angeles County,4214,301,2017,1786816.043,0.50591068734,10081570,12300987365
06,037,186401,6037186401,1864.01,Census Tract,G5020,S,963513,0,34.1174905,-118.2455175,1400000US06037186401,1864.01,Los Angeles County,3672,332,2017,963514.386,0.50591068734,10081570,12300987365
06,037,197410,6037197410,1974.1,Census Tract,G5020,S,1393312,0,34.0929146,-118.250437,1400000US06037197410,1974.1,Los Angeles County,4501,379,2017,1393306.649,0.50591068734,10081570,12300987365
06,037,401800,6037401800,4018,Census Tract,G5020,S,6002551,12321,34.1154719,-117.7165289,1400000US06037401800,4018,Los Angeles County,8197,438,2017,6014869.544,0.50591068734,10081570,12300987365
06,037,403320,6037403320,4033.2,Census Tract,G5020,S,3916947,0,34.0052006,-117.7963389,1400000US06037403320,4033.2,Los Angeles County,5008,275,2017,3916948.698,0.50591068734,10081570,12300987365
06,037,408625,6037408625,4086.25,Census Tract,G5020,S,2139067,0,33.9886212,-117.9634087,1400000US06037408625,4086.25,Los Angeles County,4042,376,2017,2139068.189,0.50591068734,10081570,12300987365
06,037,501300,6037501300,5013,Census Tract,G5020,S,2006794,690,33.9909544,-118.0536684,1400000US06037501300,5013,Los Angeles County,7149,493,2017,2007489.311,0.50591068734,10081570,12300987365
06,037,501400,6037501400,5014,Census Tract,G5020,S,1068199,0,33.9819774,-118.0474017,1400000US06037501400,5014,Los Angeles County,4021,419,2017,1068202.555,0.50591068734,10081570,12300987365
06,037,501503,6037501503,5015.03,Census Tract,G5020,S,804801,0,33.9861018,-118.0364753,1400000US06037501503,5015.03,Los Angeles County,5283,422,2017,804803.008,0.50591068734,10081570,12300987365
06,037,501504,6037501504,5015.04,Census Tract,G5020,S,745545,0,33.9792515,-118.0369951,1400000US06037501504,5015.04,Los Angeles County,3463,319,2017,745542.596,0.50591068734,10081570,12300987365
06,037,139702,6037139702,1397.02,Census Tract,G5020,S,8849171,545561,34.1380221,-118.5050643,1400000US06037139702,1397.02,Los Angeles County,5985,404,2017,9394735.744,0.50591068734,10081570,12300987365
06,037,300901,6037300901,3009.01,Census Tract,G5020,S,6947925,3868,34.1700186,-118.2103257,1400000US06037300901,3009.01,Los Angeles County,6533,588,2017,6951798.524,0.50591068734,10081570,12300987365
06,037,462600,6037462600,4626,Census Tract,G5020,S,1048627,0,34.1609655,-118.1135074,1400000US06037462600,4626,Los Angeles County,2292,121,2017,1048624.957,0.50591068734,10081570,12300987365
06,037,501802,6037501802,5018.02,Census Tract,G5020,S,775417,0,33.9679116,-118.0292523,1400000US06037501802,5018.02,Los Angeles County,3550,281,2017,775415.844,0.50591068734,10081570,12300987365
06,037,910202,6037910202,9102.02,Census Tract,G5020,S,20353258,0,34.6286399,-118.1750288,1400000US06037910202,9102.02,Los Angeles County,5666,434,2017,20353256.03,0.50591068734,10081570,12300987365
06,037,920028,6037920028,9200.28,Census Tract,G5020,S,2686399,0,34.43943,-118.4870161,1400000US06037920028,9200.28,Los Angeles County,6883,339,2017,2686396.602,0.50591068734,10081570,12300987365
06,037,920035,6037920035,9200.35,Census Tract,G5020,S,2466773,0,34.4193105,-118.4640472,1400000US06037920035,9200.35,Los Angeles County,7462,457,2017,2466778.98,0.50591068734,10081570,12300987365
06,037,920036,6037920036,9200.36,Census Tract,G5020,S,1222296,0,34.4215429,-118.4758577,1400000US06037920036,9200.36,Los Angeles County,3200,230,2017,1222295.25,0.50591068734,10081570,12300987365
06,037,920037,6037920037,9200.37,Census Tract,G5020,S,932577,0,34.4133051,-118.4506873,1400000US06037920037,9200.37,Los Angeles County,7654,665,2017,932574.064,0.50591068734,10081570,12300987365
06,073,019903,6073019903,199.03,Census Tract,G5020,S,7976349,0,33.178158,-117.1972423,1400000US06073019903,199.03,San Diego County,5005,445,2017,7976349.207,1.12232908256,3316073,11721774884
06,073,021000,6073021000,210,Census Tract,G5020,S,2759173107,47260,33.108428,-116.2508174,1400000US06073021000,210,San Diego County,2693,618,2017,2759220407,1.12232908256,3316073,11721774884
06,073,017022,6073017022,170.22,Census Tract,G5020,S,4463874,11354,32.9046416,-117.1049363,1400000US06073017022,170.22,San Diego County,5823,432,2017,4475229.8,1.12232908256,3316073,11721774884
06,073,017045,6073017045,170.45,Census Tract,G5020,S,1968964,0,32.9301283,-117.0678356,1400000US06073017045,170.45,San Diego County,2753,115,2017,1968961.622,1.12232908256,3316073,11721774884
06,073,013419,6073013419,134.19,Census Tract,G5020,S,5584523,227892,32.6533559,-116.9521669,1400000US06073013419,134.19,San Diego County,8579,511,2017,5812414.824,1.12232908256,3316073,11721774884
06,053,014302,6053014302,143.02,Census Tract,G5020,S,13991385,415858,36.7093302,-121.7718206,1400000US06053014302,143.02,Monterey County,4600,290,2017,14407379.26,1.40152050513,433410,9767427572
06,053,013400,6053013400,134,Census Tract,G5020,S,1251452,5204,36.5825013,-121.8297974,1400000US06053013400,134,Monterey County,1555,131,2017,1256659.261,1.40152050513,433410,9767427572
06,053,012700,6053012700,127,Census Tract,G5020,S,1593821,552291,36.6020796,-121.8947009,1400000US06053012700,127,Monterey County,3563,363,2017,2146112.145,1.40152050513,433410,9767427572
06,053,013000,6053013000,130,Census Tract,G5020,S,3117930,467762,36.5938492,-121.8844269,1400000US06053013000,130,Monterey County,3130,227,2017,3585693.566,1.40152050513,433410,9767427572
06,053,013100,6053013100,131,Census Tract,G5020,S,1243567,0,36.5816889,-121.879603,1400000US06053013100,131,Monterey County,1886,159,2017,1243580.478,1.40152050513,433410,9767427572
06,053,012000,6053012000,120,Census Tract,G5020,S,1075306,0,36.6034404,-121.9272456,1400000US06053012000,120,Monterey County,4128,273,2017,1075307.342,1.40152050513,433410,9767427572
06,087,100400,6087100400,1004,Census Tract,G5020,S,4857963,0,36.9911069,-122.0590223,1400000US06087100400,1004,Santa Cruz County,9993,630,2017,4857958.65,2.59032621011,273962,1572539419
06,087,100500,6087100500,1005,Census Tract,G5020,S,5426894,0,36.9701988,-122.0639762,1400000US06087100500,1005,Santa Cruz County,6798,719,2017,5426893.749,2.59032621011,273962,1572539419
06,087,100900,6087100900,1009,Census Tract,G5020,S,1886029,718758,36.9693894,-122.0047204,1400000US06087100900,1009,Santa Cruz County,4410,494,2017,2604783.958,2.59032621011,273962,1572539419
06,087,120800,6087120800,1208,Census Tract,G5020,S,7920229,0,37.0238608,-122.0312166,1400000US06087120800,1208,Santa Cruz County,5574,396,2017,7920229.488,2.59032621011,273962,1572539419
