id,geo_id,county,county_pop_19,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num,geo_id_tract
6013385200,1400000US06013385200,Contra Costa County,1142251,-0.022222223,1,0.145454545,0.981847424,1.17E-04,0.970105441,High_Dens_Interface,2,6013385200,06013385200
6097150609,1400000US06097150609,Sonoma County,499772,0.51111114,0.049098015,55.12121212,0.015173812,0.011907299,1.88E-13,High_Dens_Interface,2,6097150609,06097150609
6097152906,1400000US06097152906,Sonoma County,499772,0.600000024,0.020044684,147.8363636,0.001915394,0.02777317,1.87E-75,Med_Dens_Interface,2,6097152906,06097152906
6097153809,1400000US06097153809,Sonoma County,499772,0.51111114,0.049098015,28.67878788,0.016201333,0.006634493,7.44E-05,High_Dens_Interface,2,6097153809,06097153809
6097153807,1400000US06097153807,Sonoma County,499772,-0.866666675,6.77E-04,-82.26060606,1.16E-05,-0.021061225,6.77E-33,High_Dens_Interface,2,6097153807,06097153807
6013302009,1400000US06013302009,Contra Costa County,1142251,0.822222233,0.001282215,259.1151515,2.11E-05,0.039281985,1.09E-183,High_Dens_Interface,2,6013302009,06013302009
6013303203,1400000US06013303203,Contra Costa County,1142251,0.911111116,3.47E-04,301.3939394,4.43E-05,0.033458332,2.93E-182,High_Dens_Interface,2,6013303203,06013303203
6013303204,1400000US06013303204,Contra Costa County,1142251,0.244444445,0.371093273,18.33939394,0.34866354,0.003907753,0.015037007,High_Dens_Interface,2,6013303204,06013303204
6013303201,1400000US06013303201,Contra Costa County,1142251,0.733333349,0.004207492,242.6060606,1.88E-04,0.022110627,4.36E-98,High_Dens_Interface,2,6013303201,06013303201
6013355111,1400000US06013355111,Contra Costa County,1142251,-0.555555582,0.031823125,-78.5030303,0.030524665,-0.012011395,1.17E-18,High_Dens_Interface,2,6013355111,06013355111
6097153808,1400000US06097153808,Sonoma County,499772,0.644444466,0.01226604,82.52727273,0.003477483,0.019861483,3.22E-31,High_Dens_Interface,2,6097153808,06097153808
6097153806,1400000US06097153806,Sonoma County,499772,0.333333343,0.210497618,38.15757576,0.053502436,0.011822126,1.07E-09,High_Dens_Interface,2,6097153806,06097153806
6097153104,1400000US06097153104,Sonoma County,499772,0.111111112,0.720514774,10.38181818,0.659949009,0.002589463,0.136424989,High_Dens_Interface,2,6097153104,06097153104
6097154304,1400000US06097154304,Sonoma County,499772,0.179786623,0.529598832,4.496969697,0.841949624,0.0020319,0.385266718,Low_Dens_Intermix,1,6097154304,06097154304
6097154303,1400000US06097154303,Sonoma County,499772,0.866666675,6.77E-04,56.29090909,4.67E-05,0.042089283,3.66E-44,Med_Dens_Intermix,1,6097154303,06097154303
6097154202,1400000US06097154202,Sonoma County,499772,-0.200000003,0.474274337,-10.17575758,0.486974688,-0.001699565,0.232292107,High_Dens_Interface,2,6097154202,06097154202
6097154201,1400000US06097154201,Sonoma County,499772,0.600000024,0.020044684,32.56969697,0.004599533,0.008541456,1.67E-06,High_Dens_Interface,2,6097154201,06097154201
6097150305,1400000US06097150305,Sonoma County,499772,0.200000003,0.474274397,90.89090909,0.131593385,0.014905476,4.19E-26,High_Dens_Interface,2,6097150305,06097150305
6045010400,1400000US06045010400,Mendocino County,87224,0.06666667,0.858027697,8.472727273,0.439974101,0.002605099,0.177203472,High_Dens_Interface,2,6045010400,06045010400
6045010100,1400000US06045010100,Mendocino County,87224,0.155555561,0.591505051,4.103030303,0.634498788,0.001591748,0.46292964,Low_Dens_Intermix,1,6045010100,06045010100
6045010300,1400000US06045010300,Mendocino County,87224,0.200000003,0.474274397,15.25454545,0.49800508,0.003687162,0.031233491,Med_Dens_Intermix,1,6045010300,06045010300
6045010500,1400000US06045010500,Mendocino County,87224,0.333333343,0.210497618,10.41212121,0.461381488,0.002301449,0.159716388,High_Dens_Interface,2,6045010500,06045010500
6045011800,1400000US06045011800,Mendocino County,87224,0.111111112,0.720514774,3.084848485,0.7992773,0.00145684,0.542588435,Low_Dens_Intermix,1,6045011800,06045011800
6045010200,1400000US06045010200,Mendocino County,87224,0.51111114,0.049098015,25.86666667,0.049615763,0.007307625,7.86E-05,Low_Dens_Intermix,1,6045010200,06045010200
6045011200,1400000US06045011200,Mendocino County,87224,-0.244444445,0.371093333,-22.03030303,0.262874795,-0.007445125,2.35E-04,Low_Dens_Intermix,1,6045011200,06045011200
6045010600,1400000US06045010600,Mendocino County,87224,-0.288888901,0.283130825,-38.30909091,0.110659048,-0.005964254,1.42E-05,Low_Dens_Intermix,1,6045010600,06045010600
6045010900,1400000US06045010900,Mendocino County,87224,0.200000003,0.474274397,3.515151515,0.869857689,7.21E-04,0.64744855,Med_Dens_Interface,2,6045010900,06045010900
6045011300,1400000US06045011300,Mendocino County,87224,-0.600000024,0.02004467,-110.8787879,0.018756514,-0.017847492,2.40E-37,Med_Dens_Interface,2,6045011300,06045011300
6045011400,1400000US06045011400,Mendocino County,87224,0.688888907,0.007290363,56.66666667,2.08E-04,0.013181535,4.23E-15,High_Dens_Interface,2,6045011400,06045011400
6045011500,1400000US06045011500,Mendocino County,87224,-0.111111112,0.720514774,-47.19393939,0.232240743,-0.007095194,1.48E-07,High_Dens_Interface,2,6045011500,06045011500
6041101100,1400000US06041101100,Marin County,259943,-0.688888907,0.007290357,-24.98181818,0.001368893,-0.009107424,1.48E-05,Med_Dens_Intermix,1,6041101100,06041101100
6041101200,1400000US06041101200,Marin County,259943,0.644444466,0.01226604,75.4,3.95E-04,0.026780298,5.04E-38,High_Dens_Interface,2,6041101200,06041101200
6041102100,1400000US06041102100,Marin County,259943,-0.200000003,0.474274337,-11.85454545,0.208875439,-0.004996225,0.027076941,High_Dens_Interface,2,6041102100,06041102100
6041103100,1400000US06041103100,Marin County,259943,0.777777791,0.002357483,59.49090909,2.91E-04,0.007786136,6.36E-10,High_Dens_Interface,2,6041103100,06041103100
6041103200,1400000US06041103200,Marin County,259943,0.777777791,0.002357483,146.5575758,7.87E-05,0.022193835,3.25E-60,High_Dens_Interface,2,6041103200,06041103200
6041104101,1400000US06041104101,Marin County,259943,0.466666669,0.07363832,46.89090909,0.139758093,0.005907714,1.75E-06,High_Dens_Interface,2,6041104101,06041104101
6041104200,1400000US06041104200,Marin County,259943,0.51111114,0.049098015,22.15151515,0.204796326,0.003884353,0.007715731,High_Dens_Interface,2,6041104200,06041104200
6041105000,1400000US06041105000,Marin County,259943,0.777777791,0.002357483,104.8606061,2.28E-04,0.016367817,1.27E-32,High_Dens_Interface,2,6041105000,06041105000
6041104102,1400000US06041104102,Marin County,259943,0.822222233,0.001282215,94.36969697,2.03E-05,0.017522867,1.73E-31,High_Dens_Interface,2,6041104102,06041104102
6041113000,1400000US06041113000,Marin County,259943,-0.644444466,0.012266059,-94.41212121,8.60E-04,-0.02465272,1.40E-43,Med_Dens_Interface,2,6041113000,06041113000
6041132200,1400000US06041132200,Marin County,259943,-0.51111114,0.049097981,-29.78787879,0.029917029,-0.016500486,1.95E-10,Med_Dens_Intermix,1,6041132200,06041132200
6041133000,1400000US06041133000,Marin County,259943,-0.688888907,0.007290357,-52.56969697,0.004772307,-0.017507761,3.06E-18,Low_Dens_Intermix,1,6041133000,06041133000
6013370000,1400000US06013370000,Contra Costa County,1142251,-0.555555582,0.031823125,-59.31515152,0.020080728,-0.020032809,4.40E-23,High_Dens_Interface,2,6013370000,06013370000
6013382000,1400000US06013382000,Contra Costa County,1142251,0.911111116,3.47E-04,185.5212121,1.53E-06,0.025760184,1.51E-87,High_Dens_Interface,2,6013382000,06013382000
6013383000,1400000US06013383000,Contra Costa County,1142251,-0.200000003,0.474274337,-17.44242424,0.377056099,-0.003602843,0.022792304,High_Dens_Interface,2,6013383000,06013383000
6013304005,1400000US06013304005,Contra Costa County,1142251,0.955555558,1.72E-04,369.8363636,1.42E-07,0.051619792,0,Med_Dens_Intermix,1,6013304005,06013304005
6013304002,1400000US06013304002,Contra Costa County,1142251,0.644444466,0.01226604,28.25454545,0.011490731,0.020075055,8.14E-12,Low_Dens_Interface,2,6013304002,06013304002
6013303103,1400000US06013303103,Contra Costa County,1142251,0.911111116,3.47E-04,460.2484848,7.55E-07,0.041880013,0,Med_Dens_Intermix,1,6013303103,06013303103
6013302008,1400000US06013302008,Contra Costa County,1142251,0.377777785,0.152406216,140.5939394,0.042952588,0.01695826,1.21E-44,Low_Dens_Intermix,1,6013302008,06013302008
6097152203,1400000US06097152203,Sonoma County,499772,0.244444445,0.371093273,7.448484848,0.398647871,0.002145009,0.250935586,Med_Dens_Interface,2,6097152203,06097152203
6097153706,1400000US06097153706,Sonoma County,499772,0.644444466,0.01226604,51.92121212,0.005393341,0.012132145,5.72E-13,Med_Dens_Intermix,1,6097153706,06097153706
6097151503,1400000US06097151503,Sonoma County,499772,-0.822222233,0.001282184,-26.83030303,4.71E-04,-0.007694043,3.68E-05,Med_Dens_Interface,2,6097151503,06097151503
6097150204,1400000US06097150204,Sonoma County,499772,-0.333333343,0.210497677,-23.83030303,0.187442867,-0.0062156,4.73E-04,High_Dens_Interface,2,6097150204,06097150204
6097150203,1400000US06097150203,Sonoma County,499772,0.314626604,0.243034959,37.18181818,0.139496253,0.007790664,1.02E-06,High_Dens_Interface,2,6097150203,06097150203
6097150612,1400000US06097150612,Sonoma County,499772,0.155555561,0.591505051,9.56969697,0.686625287,0.002147374,0.192900377,High_Dens_Interface,2,6097150612,06097150612
6037461502,1400000US06037461502,Los Angeles County,10081570,-0.111111112,0.720514774,-27.77575758,0.506294601,-0.003990819,0.002494698,High_Dens_Interface,2,6037461502,06037461502
6097150611,1400000US06097150611,Sonoma County,499772,0.555555582,0.031823158,97.44848485,0.011975826,0.024486482,1.24E-44,High_Dens_Interface,2,6097150611,06097150611
6097150306,1400000US06097150306,Sonoma County,499772,-0.06666667,0.858027637,-0.278787879,0.988226744,-6.77E-05,0.968523596,High_Dens_Interface,2,6097150306,06097150306
6097151602,1400000US06097151602,Sonoma County,499772,-0.555555582,0.031823125,-33.8,0.003573893,-0.010554915,5.82E-08,High_Dens_Interface,2,6097151602,06097151602
6097150607,1400000US06097150607,Sonoma County,499772,-0.733333349,0.00420755,-57.15151515,7.33E-04,-0.010470393,2.14E-12,High_Dens_Interface,2,6097150607,06097150607
6097150610,1400000US06097150610,Sonoma County,499772,-0.377777785,0.15240626,-36.0969697,0.086733397,-0.008808296,3.04E-07,High_Dens_Interface,2,6097150610,06097150610
6095250104,1400000US06095250104,Solano County,441829,-0.449466556,0.087961458,-23.24242424,0.025692902,-0.010531764,7.02E-06,High_Dens_Interface,2,6095250104,06095250104
6095250105,1400000US06095250105,Solano County,441829,-0.244444445,0.371093333,-30.01212121,0.147295532,-0.004328267,0.001062065,High_Dens_Interface,2,6095250105,06095250105
6095250605,1400000US06095250605,Solano County,441829,-0.288888901,0.283130825,-28.93333333,0.340847467,-0.006891737,5.00E-05,High_Dens_Interface,2,6095250605,06095250605
6095250604,1400000US06095250604,Solano County,441829,-0.288888901,0.283130825,-10.95151515,0.5269388,-0.002871213,0.107264419,High_Dens_Interface,2,6095250604,06095250604
6095250103,1400000US06095250103,Solano County,441829,0.288888901,0.283130884,45.81818182,0.083394481,0.0098216,1.11E-09,High_Dens_Interface,2,6095250103,06095250103
6095252502,1400000US06095252502,Solano County,441829,0.314626604,0.243034959,20.15757576,0.162526785,0.009384864,7.82E-05,High_Dens_Interface,2,6095252502,06095252502
6095252604,1400000US06095252604,Solano County,441829,0.288888901,0.283130884,40.64242424,0.228557301,0.011959346,2.44E-10,High_Dens_Interface,2,6095252604,06095252604
6095252605,1400000US06095252605,Solano County,441829,0.51111114,0.049098015,44.67878788,0.107178912,0.00763815,1.12E-07,High_Dens_Interface,2,6095252605,06095252605
6095252606,1400000US06095252606,Solano County,441829,0.466666669,0.07363832,68.21818182,0.037785292,0.012731695,2.62E-17,High_Dens_Interface,2,6095252606,06095252606
6095252607,1400000US06095252607,Solano County,441829,0.555555582,0.031823158,79.27272727,0.021621131,0.019891051,4.28E-30,High_Dens_Interface,2,6095252607,06095252607
6095252608,1400000US06095252608,Solano County,441829,0.555555582,0.031823158,99.08484848,0.001864898,0.024916062,4.08E-46,High_Dens_Interface,2,6095252608,06095252608
6095252908,1400000US06095252908,Solano County,441829,0.688888907,0.007290363,65.35151515,0.004306794,0.017421571,3.43E-22,High_Dens_Interface,2,6095252908,06095252908
6095252704,1400000US06095252704,Solano County,441829,0.111111112,0.720514774,15.02424242,0.659006634,0.002960311,0.055426776,High_Dens_Interface,2,6095252704,06095252704
6095252705,1400000US06095252705,Solano County,441829,-0.06666667,0.858027637,-11.45454545,0.670496104,-0.001869836,0.183756993,High_Dens_Interface,2,6095252705,06095252705
6095253500,1400000US06095253500,Solano County,441829,1,8.31E-05,340.6121212,5.93E-10,0.037613611,9.18E-231,High_Dens_Interface,2,6095253500,06095253500
6095252903,1400000US06095252903,Solano County,441829,-0.466666669,0.073638275,-66.38181818,0.010185225,-0.015297497,5.73E-20,Low_Dens_Intermix,1,6095252903,06095252903
6095252904,1400000US06095252904,Solano County,441829,1,8.31E-05,275.4363636,3.41E-08,0.048122723,5.86E-238,Med_Dens_Intermix,1,6095252904,06095252904
6037262704,1400000US06037262704,Los Angeles County,10081570,0.422222227,0.107404709,17.22424242,0.119741315,0.004960819,0.007932102,High_Dens_Interface,2,6037262704,06037262704
6037980026,1400000US06037980026,Los Angeles County,10081570,-0.644444466,0.012266059,-6.587878788,0.042907885,-0.113881849,1.36E-14,Low_Dens_Intermix,1,6037980026,06037980026
6103001100,1400000US06103001100,Tehama County,63912,0.51111114,0.049098015,83.06060606,0.017190322,0.010774227,8.64E-18,High_Dens_Interface,2,6103001100,06103001100
6103000400,1400000US06103000400,Tehama County,63912,0.555555582,0.031823158,75.33939394,0.008465172,0.013510917,5.14E-20,Low_Dens_Intermix,1,6103000400,06103000400
6103001000,1400000US06103001000,Tehama County,63912,-0.333333343,0.210497677,-57.81818182,0.051850423,-0.008697925,1.19E-10,Med_Dens_Interface,2,6103001000,06103001000
6103000100,1400000US06103000100,Tehama County,63912,0.111111112,0.720514774,23.90909091,0.408496378,0.005312085,0.001208633,Low_Dens_Intermix,1,6103000100,06103000100
6103000300,1400000US06103000300,Tehama County,63912,0.111111112,0.720514774,28.95757576,0.455908908,0.006142236,1.28E-04,Low_Dens_Intermix,1,6103000300,06103000300
6103000900,1400000US06103000900,Tehama County,63912,-0.111111112,0.720514774,-21.93939394,0.19103916,-0.006070709,9.18E-04,Med_Dens_Interface,2,6103000900,06103000900
6103000700,1400000US06103000700,Tehama County,63912,-0.022222223,1,-20.58787879,0.53124473,-0.00249592,0.039500039,High_Dens_Interface,2,6103000700,06103000700
6103000800,1400000US06103000800,Tehama County,63912,0.584306538,0.024763823,34.46666667,0.029585469,0.008370543,1.07E-06,Low_Dens_Interface,2,6103000800,06103000800
6103000200,1400000US06103000200,Tehama County,63912,-0.111111112,0.720514774,-6.460606061,0.841950628,-8.39E-04,0.503569727,Low_Dens_Intermix,1,6103000200,06103000200
6103000600,1400000US06103000600,Tehama County,63912,0.244444445,0.371093273,47.35151515,0.221430112,0.009253109,1.84E-09,Med_Dens_Interface,2,6103000600,06103000600
6103000500,1400000US06103000500,Tehama County,63912,-0.777777791,0.002357526,-100.3757576,0.002093301,-0.019130968,2.76E-36,High_Dens_Interface,2,6103000500,06103000500
6097153103,1400000US06097153103,Sonoma County,499772,-0.555555582,0.031823125,-117.1939394,0.002462476,-0.024670148,1.05E-53,High_Dens_Interface,2,6097153103,06097153103
6097153804,1400000US06097153804,Sonoma County,499772,-0.06666667,0.858027637,-0.272727273,0.987928281,-8.11E-05,0.965928304,High_Dens_Interface,2,6097153804,06097153804
6097151601,1400000US06097151601,Sonoma County,499772,0.688888907,0.007290363,42.59393939,0.00897914,0.015356366,2.09E-13,High_Dens_Interface,2,6097151601,06097151601
6021010501,1400000US06021010501,Glenn County,27976,0.422222227,0.107404709,36.63030303,0.10486202,0.009961505,4.12E-08,High_Dens_Intermix,1,6021010501,06021010501
6021010100,1400000US06021010100,Glenn County,27976,-0.155555561,0.591505051,4.157575758,0.861268083,4.99E-04,0.679121731,Low_Dens_Intermix,1,6021010100,06021010100
6021010200,1400000US06021010200,Glenn County,27976,-0.022222223,1,-4.284848485,0.820145406,-8.79E-04,0.577173011,Low_Dens_Interface,2,6021010200,06021010200
6021010300,1400000US06021010300,Glenn County,27976,0.644444466,0.01226604,22.95757576,0.009534515,0.01162909,2.70E-06,Low_Dens_Intermix,1,6021010300,06021010300
6013367100,1400000US06013367100,Contra Costa County,1142251,0.466666669,0.07363832,45.55757576,0.065582912,0.009028798,5.73E-09,High_Dens_Interface,2,6013367100,06013367100
6013367200,1400000US06013367200,Contra Costa County,1142251,0.777777791,0.002357483,110.6181818,2.11E-04,0.020567226,1.16E-42,High_Dens_Interface,2,6013367200,06013367200
6013362000,1400000US06013362000,Contra Costa County,1142251,0.244444445,0.371093273,30.96969697,0.187587794,0.010868721,1.37E-07,High_Dens_Interface,2,6013362000,06013362000
6077003900,1400000US06077003900,San Joaquin County,742603,-0.288888901,0.283130825,-50.33333333,0.175608703,-0.030764307,1.56E-29,Low_Dens_Intermix,1,6077003900,06077003900
6023000900,1400000US06023000900,Humboldt County,135940,0.333333343,0.210497618,23.93939394,0.262153612,0.004578009,0.002640013,Med_Dens_Interface,2,6023000900,06023000900
6023010102,1400000US06023010102,Humboldt County,135940,0.159132019,0.588506341,6.454545455,0.720330991,0.002654803,0.234451034,Low_Dens_Intermix,1,6023010102,06023010102
6023001200,1400000US06023001200,Humboldt County,135940,0.06666667,0.858027697,7.145454545,0.744344921,0.001465409,0.352662844,Low_Dens_Intermix,1,6023001200,06023001200
6075031302,1400000US06075031302,San Francisco County,874961,0.022222223,1,4.206060606,0.794440581,6.81E-04,0.626911436,High_Dens_Interface,2,6075031302,06075031302
6075060100,1400000US06075060100,San Francisco County,874961,0.911111116,3.47E-04,175.7333333,1.32E-05,0.050253167,3.98E-159,Med_Dens_Interface,2,6075060100,06075060100
6111005202,1400000US06111005202,Ventura County,847263,-0.155555561,0.591505051,-18.83030303,0.349936861,-0.006651727,0.001307484,Low_Dens_Intermix,1,6111005202,06111005202
6111000902,1400000US06111000902,Ventura County,847263,0.089893311,0.787615776,1.339393939,0.804430178,6.61E-04,0.786969775,Med_Dens_Interface,2,6111000902,06111000902
6111005600,1400000US06111005600,Ventura County,847263,0.51111114,0.049098015,85.66666667,0.014021229,0.008716376,4.24E-15,High_Dens_Interface,2,6111005600,06111005600
6111005700,1400000US06111005700,Ventura County,847263,0.955555558,1.72E-04,253.2181818,2.23E-05,0.086798969,0,High_Dens_Interface,2,6111005700,06111005700
6111007508,1400000US06111007508,Ventura County,847263,0.377777785,0.152406216,23.2969697,0.094099959,0.006480118,4.17E-04,High_Dens_Interface,2,6111007508,06111007508
6111006302,1400000US06111006302,Ventura County,847263,0.555555582,0.031823158,53.71515152,0.01856125,0.014614066,8.65E-16,High_Dens_Interface,2,6111006302,06111006302
6111006400,1400000US06111006400,Ventura County,847263,-0.111111112,0.720514774,-14.11515152,0.830369429,-0.001960314,0.130818528,High_Dens_Interface,2,6111006400,06111006400
6023001000,1400000US06023001000,Humboldt County,135940,-0.200000003,0.474274337,-18.29090909,0.294687194,-0.002941271,0.03514228,High_Dens_Interface,2,6023001000,06023001000
6023000300,1400000US06023000300,Humboldt County,135940,0.377777785,0.152406216,81.77575758,0.088099694,0.013693618,7.35E-22,High_Dens_Interface,2,6023000300,06023000300
6023000400,1400000US06023000400,Humboldt County,135940,0.377777785,0.152406216,22.86060606,0.04250433,0.005626003,0.001125075,High_Dens_Interface,2,6023000400,06023000400
6023000800,1400000US06023000800,Humboldt County,135940,0.51111114,0.049098015,51.47272727,0.007905797,0.009920272,8.62E-11,High_Dens_Interface,2,6023000800,06023000800
6023010600,1400000US06023010600,Humboldt County,135940,-0.314626604,0.243034959,-4.357575758,0.222912217,-0.002299169,0.363275963,Med_Dens_Interface,1,6023010600,06023010600
6023010700,1400000US06023010700,Humboldt County,135940,0.333333343,0.210497618,49.27272727,0.094310689,0.00673581,1.67E-07,High_Dens_Interface,2,6023010700,06023010700
6013308001,1400000US06013308001,Contra Costa County,1142251,0.111111112,0.720514774,34.11515152,0.419019579,0.004714493,2.70E-04,Med_Dens_Interface,2,6013308001,06013308001
6013311000,1400000US06013311000,Contra Costa County,1142251,0.600000024,0.020044684,42.68484848,0.010901029,0.008137709,8.67E-08,High_Dens_Interface,2,6013311000,06013311000
6013312000,1400000US06013312000,Contra Costa County,1142251,-0.377777785,0.15240626,-19.43636364,0.122943183,-0.0083546,2.53E-04,High_Dens_Interface,2,6013312000,06013312000
6013313101,1400000US06013313101,Contra Costa County,1142251,0.022222223,1,9.945454545,0.757299805,0.001377739,0.287684043,High_Dens_Interface,2,6013313101,06013313101
6041109001,1400000US06041109001,Marin County,259943,0.644444466,0.01226604,86.42424242,0.001630045,0.022022297,5.77E-36,High_Dens_Interface,2,6041109001,06041109001
6041109002,1400000US06041109002,Marin County,259943,-0.244444445,0.371093333,-12.50909091,0.306098478,-0.003088409,0.074219945,High_Dens_Interface,2,6041109002,06041109002
6111006500,1400000US06111006500,Ventura County,847263,0.431929767,0.10458827,25.64848485,0.050626582,0.007222305,9.27E-05,High_Dens_Interface,2,6111006500,06111006500
6111006600,1400000US06111006600,Ventura County,847263,0.600000024,0.020044684,62.75151515,0.012385787,0.015182321,7.85E-19,High_Dens_Interface,2,6111006600,06111006600
6111006700,1400000US06111006700,Ventura County,847263,0.688888907,0.007290363,40.64242424,0.003511993,0.012902695,4.85E-11,High_Dens_Interface,2,6111006700,06111006700
6041119202,1400000US06041119202,Marin County,259943,0.51111114,0.049098015,22.64242424,0.097508044,0.006644008,4.27E-04,Med_Dens_Interface,2,6041119202,06041119202
6041130201,1400000US06041130201,Marin County,259943,-0.51111114,0.049097981,-29.09090909,0.083373685,-0.008257904,8.53E-06,High_Dens_Interface,2,6041130201,06041130201
6041130202,1400000US06041130202,Marin County,259943,0.555555582,0.031823158,36.60606061,0.019068385,0.008853047,2.34E-07,High_Dens_Interface,2,6041130202,06041130202
6041112201,1400000US06041112201,Marin County,259943,0.644444466,0.01226604,98.56363636,0.002718014,0.013059745,6.89E-25,High_Dens_Interface,2,6041112201,06041112201
6041112202,1400000US06041112202,Marin County,259943,0.733333349,0.004207492,121.9818182,0.005340722,0.027416121,8.32E-62,High_Dens_Interface,2,6041112202,06041112202
6041119201,1400000US06041119201,Marin County,259943,0.200000003,0.474274397,12.72121212,0.151334914,0.003732728,0.047791168,High_Dens_Interface,2,6041119201,06041119201
6041131100,1400000US06041131100,Marin County,259943,0.866666675,6.77E-04,25.90909091,3.77E-04,0.023733548,1.11E-12,Med_Dens_Intermix,1,6041131100,06041131100
6013313203,1400000US06013313203,Contra Costa County,1142251,0.200000003,0.474274397,5.903030303,0.62190766,0.001803343,0.348690098,High_Dens_Interface,2,6013313203,06013313203
6013313204,1400000US06013313204,Contra Costa County,1142251,0.244444445,0.371093273,26.67878788,0.145174987,0.00493414,9.83E-04,High_Dens_Interface,2,6013313204,06013313204
6023000700,1400000US06023000700,Humboldt County,135940,-0.422222227,0.107404657,-54.27878788,0.032095946,-0.010121965,1.68E-11,High_Dens_Interface,2,6023000700,06023000700
6023000100,1400000US06023000100,Humboldt County,135940,-0.466666669,0.073638275,-54.54545455,0.031476782,-0.013021102,1.97E-14,High_Dens_Interface,2,6023000100,06023000100
6095253101,1400000US06095253101,Solano County,441829,0.733333349,0.004207492,70.36363636,0.001312471,0.013444062,1.03E-18,High_Dens_Interface,2,6095253101,06095253101
6095253201,1400000US06095253201,Solano County,441829,0.244444445,0.371093273,17.56363636,0.342123269,0.003717101,0.020300934,High_Dens_Interface,2,6095253201,06095253201
6095252311,1400000US06095252311,Solano County,441829,-0.155555561,0.591505051,-16.63030303,0.204020431,-0.003763113,0.023076404,Med_Dens_Interface,2,6095252311,06095252311
6095252310,1400000US06095252310,Solano County,441829,-0.600000024,0.02004467,-45.95757576,0.025904354,-0.014691551,8.60E-14,Med_Dens_Interface,2,6095252310,06095252310
6095252313,1400000US06095252313,Solano County,441829,0.466666669,0.07363832,137.1090909,0.003412263,0.025464961,1.81E-64,High_Dens_Interface,2,6095252313,06095252313
6095252314,1400000US06095252314,Solano County,441829,0.06666667,0.858027697,26.03030303,0.265897087,0.006437061,2.01E-04,High_Dens_Interface,2,6095252314,06095252314
6095252312,1400000US06095252312,Solano County,441829,0.777777791,0.002357483,122.969697,6.77E-04,0.036573782,2.56E-82,High_Dens_Interface,2,6095252312,06095252312
6095252317,1400000US06095252317,Solano County,441829,0.822222233,0.001282215,284.2181818,0.002021162,0.036866549,3.77E-189,High_Dens_Interface,2,6095252317,06095252317
6095253203,1400000US06095253203,Solano County,441829,0.288888901,0.283130884,27.23030303,0.116037974,0.006717574,1.03E-04,High_Dens_Interface,2,6095253203,06095253203
6021010400,1400000US06021010400,Glenn County,27976,-0.911111116,3.47E-04,-67.29090909,1.80E-05,-0.008925602,1.95E-12,Med_Dens_Intermix,1,6021010400,06021010400
6021010502,1400000US06021010502,Glenn County,27976,-0.022222223,1,-1.139393939,0.873621109,-7.15E-04,0.795420789,Low_Dens_Intermix,1,6021010502,06021010502
6097154100,1400000US06097154100,Sonoma County,499772,-0.644444466,0.012266059,-82.09090909,0.009415063,-0.020467095,5.90E-32,Low_Dens_Interface,2,6097154100,06097154100
6097153901,1400000US06097153901,Sonoma County,499772,-0.422222227,0.107404657,-77.37575758,0.014509888,-0.015049726,1.15E-22,High_Dens_Interface,2,6097153901,06097153901
6097154000,1400000US06097154000,Sonoma County,499772,-0.288888901,0.283130825,-20.16969697,0.172650854,-0.007340439,4.75E-04,Low_Dens_Intermix,1,6097154000,06097154000
6077004902,1400000US06077004902,San Joaquin County,742603,-0.555555582,0.031823125,-90.36969697,0.005645915,-0.014687415,1.31E-25,High_Dens_Intermix,1,6077004902,06077004902
6077004800,1400000US06077004800,San Joaquin County,742603,0.911111116,3.47E-04,136.8848485,5.30E-05,0.024788592,1.04E-62,Low_Dens_Interface,2,6077004800,06077004800
6077004701,1400000US06077004701,San Joaquin County,742603,0.155555561,0.591505051,0.593939394,0.953038487,2.09E-04,0.919333777,Med_Dens_Intermix,1,6077004701,06077004701
6013313102,1400000US06013313102,Contra Costa County,1142251,0.422222227,0.107404709,40.77575758,0.113764989,0.009921304,7.64E-09,High_Dens_Interface,2,6013313102,06013313102
6013314200,1400000US06013314200,Contra Costa County,1142251,0.600000024,0.020044684,98.18181818,0.009721227,0.014222138,7.40E-27,High_Dens_Interface,2,6013314200,06013314200
6013356002,1400000US06013356002,Contra Costa County,1142251,-0.244444445,0.371093333,-27.06060606,0.203617029,-0.004952822,8.84E-04,Med_Dens_Interface,2,6013356002,06013356002
6013315000,1400000US06013315000,Contra Costa County,1142251,0.494413227,0.05931437,53.6,0.03445604,0.015404909,1.58E-16,High_Dens_Interface,2,6013315000,06013315000
6013318000,1400000US06013318000,Contra Costa County,1142251,0.555555582,0.031823158,80.52121212,0.002406679,0.024069673,1.40E-36,High_Dens_Interface,2,6013318000,06013318000
6013319000,1400000US06013319000,Contra Costa County,1142251,0.822222233,0.001282215,185.3636364,2.31E-05,0.023840786,4.01E-81,High_Dens_Interface,2,6013319000,06013319000
6013320001,1400000US06013320001,Contra Costa County,1142251,0.333333343,0.210497618,39.89090909,0.223360142,0.010211905,6.78E-09,Med_Dens_Interface,2,6013320001,06013320001
6013321102,1400000US06013321102,Contra Costa County,1142251,0.688888907,0.007290363,37.69090909,0.007815711,0.005581403,3.10E-05,High_Dens_Interface,2,6013321102,06013321102
